2012071|13|23|29|31|34|06|08
2012072|04|08|17|22|25|04|10
2012073|18|23|29|33|34|02|07
2012074|10|22|23|30|32|01|07
2012075|07|09|10|18|22|05|10
2012076|02|14|16|22|24|02|05
2012077|10|30|32|33|34|02|03
2012078|01|02|23|25|35|05|12
2012079|01|05|25|32|33|01|10
2012080|11|12|14|25|28|02|05
2012081|10|16|17|30|35|01|08
2012082|02|04|09|10|15|08|10
2012083|16|19|28|29|31|05|08
2012084|21|24|27|29|31|01|02
2012085|07|18|29|31|33|10|12
2012086|03|20|25|29|32|05|10
2012087|01|06|07|21|31|04|11
2012088|13|17|24|30|35|02|10
2012089|06|12|21|29|32|06|11
2012090|02|21|27|29|33|02|10
2012091|03|10|28|31|33|01|09
2012092|08|09|23|25|31|02|12
2012093|02|16|21|31|33|04|11
2012094|02|14|23|32|35|01|10
2012095|06|09|22|27|30|08|12
2012096|05|10|19|24|35|08|09
2012097|09|17|24|29|32|01|02
2012098|02|11|28|29|30|06|12
2012099|12|18|24|25|32|02|12
2012100|07|09|13|19|27|01|03
2012101|02|05|08|09|31|03|07
2012102|02|04|06|13|35|04|08
2012103|02|09|18|23|24|01|04
2012104|16|18|24|25|27|04|09
2012105|05|06|14|15|31|06|08
2012106|15|23|25|29|31|09|10
2012107|04|07|09|22|33|01|03
2012108|06|07|12|24|35|02|06
2012109|01|22|30|32|35|09|11
2012110|01|11|17|19|26|05|12
2012111|01|24|25|30|33|04|11
2012112|01|02|28|31|35|05|07
2012113|03|10|22|27|29|03|12
2012114|03|06|21|33|35|01|07
2012115|01|06|13|19|23|06|09
2012116|01|11|18|20|22|07|10
2012117|01|12|18|21|33|07|08
2012118|05|17|25|30|33|01|12
2012119|05|06|09|19|32|06|09
2012120|02|10|21|23|29|03|04
2012121|07|18|20|29|30|05|06
2012122|23|24|25|29|31|03|12
2012123|05|08|18|30|33|01|09
2012124|07|11|19|20|35|05|10
2012125|06|14|17|22|35|01|02
2012126|13|14|21|28|29|05|10
2012127|12|13|14|25|35|10|12
2012128|09|10|19|30|31|04|11
2012129|01|07|21|28|31|03|09
2012130|14|19|23|29|30|06|07
2012131|02|16|18|27|30|08|12
2012132|05|08|21|25|33|01|11
2012133|05|07|13|29|30|01|05
2012134|01|06|18|32|35|02|07
2012135|03|05|17|18|33|06|07
2012136|02|23|29|30|31|01|04
2012137|03|12|20|21|27|01|06
2012138|13|17|27|31|33|06|12
2012139|09|10|12|22|25|04|11
2012140|07|17|27|28|29|09|10
2012141|03|11|19|23|34|02|12
2012142|15|19|29|34|35|07|10
2012143|09|27|29|30|31|03|06
2012144|11|13|14|21|29|01|10
2012145|05|22|31|33|35|06|09
2012146|01|10|13|17|26|06|08
2012147|02|03|17|19|33|02|09
2012148|04|16|27|29|34|06|11
2012149|02|10|23|33|34|05|10
2012150|02|14|18|24|31|02|03
2012151|03|19|20|24|33|03|04
2012152|04|17|26|33|34|02|08
2012153|08|09|10|13|22|05|10
2012154|03|26|27|31|32|03|09
2013001|06|09|11|31|32|05|11
2013002|04|20|27|31|32|06|12
2013003|01|16|18|21|31|09|12
2013004|07|08|12|20|25|03|07
2013005|18|22|26|28|31|10|12
2013006|08|20|25|31|32|05|07
2013007|14|29|32|33|34|03|06
2013008|02|07|25|29|34|03|06
2013009|10|17|19|27|29|05|12
2013010|09|15|17|18|29|09|11
2013011|01|02|08|15|23|06|09
2013012|01|14|31|32|34|02|11
2013013|13|15|29|30|35|01|11
2013014|05|08|25|29|31|02|04
2013015|14|15|26|32|33|01|11
2013016|05|15|19|27|32|08|09
2013017|11|14|22|29|34|05|11
2013018|20|23|31|33|34|03|09
2013019|06|12|17|29|30|07|11
2013020|06|11|20|31|32|05|09
2013021|23|24|28|30|33|01|11
2013022|03|04|13|17|23|03|08
2013023|05|19|24|26|35|05|07
2013024|09|12|14|18|24|01|04
2013025|03|23|25|26|28|10|12
2013026|02|10|16|30|33|05|06
2013027|03|12|14|24|35|03|08
2013028|13|19|28|30|34|08|12
2013029|05|07|17|25|26|04|10
2013030|03|05|09|10|28|05|07
2013031|12|17|18|26|32|10|11
2013032|12|27|28|33|35|01|08
2013033|12|18|22|28|31|01|11
2013034|01|03|11|19|29|04|08
2013035|05|14|28|32|34|07|08
2013036|08|12|32|33|35|03|05
2013037|02|26|31|32|34|06|08
2013038|01|19|24|25|26|07|09
2013039|06|23|30|33|35|07|10
2013040|16|17|22|26|35|03|10
2013041|03|13|14|15|34|05|08
2013042|02|06|22|23|33|01|06
2013043|07|13|25|34|35|07|09
2013044|07|11|13|18|28|05|10
2013045|08|11|12|21|25|02|07
2013046|15|16|19|25|32|05|11
2013047|12|20|28|30|35|03|11
2013048|10|11|23|32|33|01|04
2013049|18|22|25|31|32|04|06
2013050|14|22|30|32|33|07|08
2013051|05|08|15|18|33|07|08
2013052|01|02|10|29|31|01|10
2013053|13|31|33|34|35|05|07
2013054|05|08|21|30|32|01|08
2013055|04|05|22|23|24|03|09
2013056|11|22|30|32|35|03|04
2013057|07|15|27|33|35|07|10
2013058|20|21|27|31|35|07|11
2013059|03|08|11|24|27|07|12
2013060|15|25|26|32|35|05|10
2013061|01|14|18|21|32|05|10
2013062|01|05|08|09|12|09|12
2013063|03|05|11|27|28|05|06
2013064|21|24|26|28|32|01|03
2013065|09|28|31|34|35|02|09
2013066|06|07|13|33|34|02|11
2013067|02|03|05|08|29|10|12
2013068|10|17|27|34|35|05|07
2013069|06|12|13|16|30|07|12
2013070|09|12|18|21|29|01|08
2013071|13|19|26|27|28|03|11
2013072|12|27|28|33|35|03|05
2013073|03|05|23|27|31|02|06
2013074|06|14|20|24|32|01|07
2013075|01|11|13|19|35|07|08
2013076|13|15|16|26|27|09|10
2013077|24|26|30|32|35|06|12
2013078|02|07|23|31|33|02|08
2013079|09|10|17|21|34|01|07
2013080|06|21|23|27|31|04|06
2013081|07|09|15|17|23|02|07
2013082|03|09|25|26|33|03|12
2013083|26|29|30|32|35|04|10
2013084|08|22|26|29|35|01|05
2013085|08|19|23|27|32|03|05
2013086|09|16|26|29|31|06|09
2013087|09|12|22|32|34|02|04
2013088|03|05|08|33|35|01|03
2013089|06|07|23|24|29|04|11
2013090|02|26|30|31|33|11|12
2013091|04|09|28|34|35|02|08
2013092|07|10|21|27|33|03|09
2013093|01|05|17|18|26|05|07
2013094|03|28|33|34|35|06|09
2013095|03|17|28|30|33|01|10
2013096|17|19|20|22|26|06|08
2013097|07|08|13|17|32|03|08
2013098|02|06|16|29|34|10|11
2013099|04|11|28|30|33|05|12
2013100|09|12|24|26|30|05|09
2013101|04|09|13|15|32|02|09
2013102|06|12|15|19|26|02|11
2013103|05|08|13|16|31|03|09
2013104|02|05|11|27|29|01|11
2013105|07|13|27|30|34|01|12
2013106|06|07|12|13|27|03|12
2013107|07|13|14|18|25|05|12
2013108|05|10|13|15|18|02|11
2013109|13|20|26|29|32|02|06
2013110|07|16|18|32|33|02|07
2013111|07|12|13|20|27|01|03
2013112|02|10|20|22|29|05|12
2013113|19|21|23|28|30|08|12
2013114|06|17|21|23|33|01|09
2013115|05|16|29|32|34|04|11
2013116|13|22|23|30|33|09|11
2013117|05|16|23|25|33|07|12
2013118|04|06|11|20|31|01|05
2013119|01|02|16|23|35|01|11
2013120|06|14|15|22|26|03|11
2013121|03|18|19|20|24|03|12
2013122|15|17|20|24|35|04|12
2013123|02|09|10|33|34|05|12
2013124|05|07|18|21|32|10|11
2013125|04|08|14|23|28|04|08
2013126|09|10|15|18|30|03|06
2013127|03|14|16|19|32|05|10
2013128|11|13|27|33|35|01|02
2013129|11|23|29|30|33|01|04
2013130|08|09|15|19|30|06|09
2013131|12|15|29|30|31|04|12
2013132|23|26|28|31|34|02|10
2013133|02|08|10|16|17|09|12
2013134|02|13|19|23|32|02|09
2013135|04|13|19|25|26|07|12
2013136|05|11|15|25|28|05|11
2013137|04|12|32|33|34|06|08
2013138|03|08|13|17|24|07|09
2013139|05|06|18|20|31|06|07
2013140|01|12|17|26|28|01|06
2013141|05|15|18|25|31|08|10
2013142|06|11|25|28|29|04|12
2013143|03|08|14|21|31|06|08
2013144|03|20|21|23|35|02|08
2013145|02|13|15|18|20|02|11
2013146|06|07|15|25|31|01|09
2013147|03|09|22|24|25|05|09
2013148|02|05|09|29|32|03|07
2013149|06|07|08|09|13|05|07
2013150|06|07|14|18|22|08|11
2013151|02|13|21|27|30|03|04
2013152|09|12|14|18|19|03|09
2013153|04|05|16|17|30|03|09
2014001|05|13|20|23|29|08|11
2014002|01|12|21|24|29|01|07
2014003|07|11|13|21|33|05|06
2014004|07|10|19|27|28|09|12
2014005|15|17|18|29|33|04|08
2014006|01|04|07|16|35|06|08
2014007|08|11|14|21|32|03|11
2014008|11|13|20|28|35|01|05
2014009|10|18|25|29|33|07|08
2014010|05|10|20|26|27|01|03
2014011|04|06|14|24|35|07|12
2014012|09|20|21|23|29|05|07
2014013|10|11|13|22|28|04|12
2014014|01|09|11|27|29|03|11
2014015|04|06|18|20|30|05|07
2014016|04|06|13|24|34|04|09
2014017|05|10|11|23|34|01|10
2014018|08|09|12|28|34|02|12
2014019|07|12|22|29|32|11|12
2014020|01|14|17|30|35|06|07
2014021|06|10|17|23|24|03|09
2014022|03|06|10|16|25|10|11
2014023|04|13|15|29|33|05|09
2014024|07|11|15|31|32|06|11
2014025|19|20|27|32|34|06|08
2014026|05|10|12|15|26|04|08
2014027|09|10|24|28|29|10|12
2014028|03|10|20|25|30|10|12
2014029|03|21|22|23|35|05|09
2014030|03|14|18|29|35|11|12
2014031|06|15|27|32|33|03|04
2014032|02|05|06|09|31|02|09
2014033|01|07|08|28|29|04|08
2014034|03|11|14|27|32|05|07
2014035|09|12|14|28|29|03|10
2014036|01|02|12|17|29|03|08
2014037|03|04|08|19|34|02|04
2014038|07|08|12|20|32|03|05
2014039|02|05|11|15|20|08|11
2014040|12|15|21|30|33|02|08
2014041|05|07|11|15|18|05|12
2014042|16|21|25|27|35|06|11
2014043|01|11|23|29|30|01|12
2014044|22|23|25|27|35|03|11
2014045|06|10|12|16|30|02|11
2014046|03|15|18|21|26|01|06
2014047|06|17|18|30|34|06|12
2014048|01|02|05|15|35|01|11
2014049|03|15|17|22|31|03|05
2014050|10|18|27|28|35|01|06
2014051|01|07|11|29|30|03|11
2014052|14|19|21|24|30|02|07
2014053|02|11|17|27|30|03|04
2014054|02|03|20|25|34|01|12
2014055|04|23|26|27|35|10|11
2014056|12|18|28|29|35|07|08
2014057|08|10|20|27|33|01|09
2014058|09|15|22|24|26|02|07
2014059|07|15|17|25|29|04|11
2014060|12|22|29|30|34|05|11
2014061|04|11|17|20|29|06|10
2014062|04|07|17|24|25|02|04
2014063|11|17|21|23|34|03|04
2014064|08|15|33|34|35|01|08
2014065|07|12|19|31|33|07|12
2014066|08|14|16|20|31|03|11
2014067|03|18|23|24|31|03|07
2014068|05|15|24|29|35|05|06
2014069|16|22|27|29|31|02|09
2014070|01|02|07|10|32|04|12
2014071|04|14|15|22|23|01|07
2014072|17|19|22|24|30|02|09
2014073|04|05|07|13|35|05|06
2014074|06|11|22|27|30|05|11
2014075|05|07|29|32|35|04|10
2014076|05|10|19|31|32|09|10
2014077|09|16|26|31|32|01|05
2014078|10|15|16|22|28|04|05
2014079|09|10|20|31|32|06|10
2014080|17|20|23|25|27|03|10
2014081|03|05|08|10|25|09|12
2014082|01|08|18|23|25|08|12
2014083|18|20|24|33|35|05|10
2014084|02|07|09|11|28|05|09
2014085|06|12|13|25|29|11|12
2014086|06|08|27|29|35|03|09
2014087|04|07|31|33|35|09|10
2014088|07|13|20|25|26|08|11
2014089|02|08|12|29|30|07|12
2014090|02|03|20|23|28|06|08
2014091|10|16|18|29|32|02|07
2014092|02|18|27|30|32|05|11
2014093|03|08|30|32|34|09|11
2014094|13|14|24|25|34|04|07
2014095|06|22|30|31|34|05|06
2014096|03|07|21|23|31|05|10
2014097|03|15|20|21|23|07|09
2014098|16|18|22|25|35|03|10
2014099|15|21|22|23|33|01|07
2014100|02|04|08|12|35|01|07
2014101|09|10|12|17|28|03|11
2014102|01|07|14|19|20|03|12
2014103|14|20|23|25|26|10|12
2014104|07|13|14|28|32|04|11
2014105|04|10|26|29|32|04|08
2014106|05|09|11|20|22|05|11
2014107|05|13|14|21|34|08|10
2014108|01|02|13|23|35|09|12
2014109|15|18|20|21|23|01|02
2014110|09|18|19|22|24|08|11
2014111|11|16|18|20|29|03|04
2014112|03|05|14|18|32|02|10
2014113|02|13|17|19|23|01|06
2014114|03|16|24|30|33|05|08
2014115|01|05|26|29|30|02|10
2014116|06|13|15|24|27|04|05
2014117|03|14|17|18|33|06|09
2014118|02|03|23|24|26|05|11
2014119|04|08|09|13|18|08|12
2014120|01|04|06|18|33|05|11
